idstatefrom,idaction,idstateto,probability,reward
22,45,65,0.17929095965283365,-136.01000000000002
22,45,66,0.8207090403471663,-140.03
22,46,66,0.17929095965283365,-138.53
22,46,67,0.8207090403471663,-142.54999999999998
22,47,67,0.17929095965283365,-141.05
22,47,68,0.8207090403471663,-145.07
22,48,68,0.17929095965283365,-143.57000000000002
22,48,69,0.8207090403471663,-147.59
22,49,69,0.17929095965283365,-146.09
22,49,70,0.8207090403471663,-150.10999999999999
22,50,70,0.17929095965283365,-148.61
22,50,71,0.8207090403471663,-152.63
22,51,71,0.17929095965283365,-151.13000000000002
22,51,72,0.8207090403471663,-155.15
22,52,72,0.17929095965283365,-153.65000000000003
22,52,73,0.8207090403471663,-157.67000000000002
22,53,73,0.17929095965283365,-156.17000000000002
22,53,74,0.8207090403471663,-160.18999999999997
22,54,74,0.17929095965283365,-158.69000000000003
22,54,75,0.8207090403471663,-162.71
22,55,75,0.17929095965283365,-161.21000000000004
22,55,76,0.8207090403471663,-165.23
22,56,76,0.17929095965283365,-163.73000000000002
22,56,77,0.8207090403471663,-167.75
22,57,77,0.17929095965283365,-166.25000000000003
22,57,78,0.8207090403471663,-170.27
22,58,78,0.17929095965283365,-168.77000000000004
22,58,79,0.8207090403471663,-172.79000000000002
22,59,79,0.17929095965283365,-171.29000000000005
22,59,80,0.8207090403471663,-175.31000000000006
22,60,80,0.17929095965283365,-173.81000000000003
22,60,81,0.8207090403471663,-177.83
22,61,81,0.17929095965283365,-176.33000000000004
22,61,82,0.8207090403471663,-180.35000000000002
22,62,82,0.17929095965283365,-178.85000000000005
22,62,83,0.8207090403471663,-182.87000000000003
22,63,83,0.17929095965283365,-181.37000000000003
22,63,84,0.8207090403471663,-185.39000000000001
22,64,84,0.17929095965283365,-183.89000000000004
22,64,85,0.8207090403471663,-187.91000000000003
22,65,85,0.17929095965283365,-186.41000000000003
22,65,86,0.8207090403471663,-190.43000000000004
22,66,86,0.17929095965283365,-188.93000000000004
22,66,87,0.8207090403471663,-192.95000000000005
22,67,87,0.17929095965283365,-191.45000000000005
22,67,88,0.8207090403471663,-195.47
22,68,88,0.17929095965283365,-193.97000000000003
22,68,89,0.8207090403471663,-197.99
22,69,89,0.17929095965283365,-196.49
22,69,90,0.8207090403471663,-200.51
22,70,90,0.17929095965283365,-199.01000000000002
22,70,91,0.8207090403471663,-203.03
22,71,91,0.17929095965283365,-201.53
22,71,92,0.8207090403471663,-205.55
22,72,92,0.17929095965283365,-204.05
22,72,93,0.8207090403471663,-208.07000000000002
22,73,93,0.17929095965283365,-206.57000000000002
22,73,94,0.8207090403471663,-210.58999999999997
22,74,94,0.17929095965283365,-209.09000000000003
22,74,95,0.8207090403471663,-213.11
22,75,95,0.17929095965283365,-211.61000000000004
22,75,96,0.8207090403471663,-215.63
22,76,96,0.17929095965283365,-214.13000000000002
22,76,97,0.8207090403471663,-218.15
22,77,97,0.17929095965283365,-216.65000000000003
22,77,98,0.8207090403471663,-220.67000000000002
22,78,98,0.17929095965283365,-219.17000000000004
22,78,99,0.8207090403471663,-223.19000000000003
22,79,99,0.17929095965283365,-221.69
22,79,100,0.8207090403471663,-225.71
22,80,100,1,-227.4846290709852
22,81,100,1,-229.9746290709852
22,82,100,1,-232.46462907098518
22,83,100,1,-234.95462907098522
22,84,100,1,-237.44462907098523
22,85,100,1,-239.93462907098518
22,86,100,1,-242.4246290709852
22,87,100,1,-244.9146290709852
22,88,100,1,-247.4046290709852
22,89,100,1,-249.8946290709852
22,90,100,1,-252.3846290709852
22,91,100,1,-254.8746290709852
22,92,100,1,-257.3646290709852
22,93,100,1,-259.8546290709852
22,94,100,1,-262.3446290709852
22,95,100,1,-264.83462907098516
22,96,100,1,-267.3246290709852
22,97,100,1,-269.81462907098523
22,98,100,1,-272.30462907098513
22,99,100,1,-274.79462907098514
22,100,100,1,-277.2846290709852
23,0,21,0.17929095965283365,7.3500000000000005
23,0,22,0.8207090403471663,3.33
23,1,22,0.17929095965283365,-25.159999999999997
23,1,23,0.8207090403471663,-29.18
23,2,23,0.17929095965283365,-27.68
23,2,24,0.8207090403471663,-31.699999999999996
23,3,24,0.17929095965283365,-30.2
23,3,25,0.8207090403471663,-34.22
23,4,25,0.17929095965283365,-32.72
23,4,26,0.8207090403471663,-36.74
23,5,26,0.17929095965283365,-35.239999999999995
23,5,27,0.8207090403471663,-39.26
23,6,27,0.17929095965283365,-37.760000000000005
23,6,28,0.8207090403471663,-41.78
23,7,28,0.17929095965283365,-40.28
23,7,29,0.8207090403471663,-44.300000000000004
23,8,29,0.17929095965283365,-42.79999999999999
23,8,30,0.8207090403471663,-46.81999999999999
23,9,30,0.17929095965283365,-45.31999999999999
23,9,31,0.8207090403471663,-49.34
23,10,31,0.17929095965283365,-47.839999999999996
23,10,32,0.8207090403471663,-51.86
23,11,32,0.17929095965283365,-50.35999999999999
23,11,33,0.8207090403471663,-54.379999999999995
23,12,33,0.17929095965283365,-52.88
23,12,34,0.8207090403471663,-56.900000000000006
23,13,34,0.17929095965283365,-55.400000000000006
23,13,35,0.8207090403471663,-59.419999999999995
23,14,35,0.17929095965283365,-57.919999999999995
23,14,36,0.8207090403471663,-61.93999999999999
23,15,36,0.17929095965283365,-60.44
23,15,37,0.8207090403471663,-64.46000000000001
23,16,37,0.17929095965283365,-62.959999999999994
23,16,38,0.8207090403471663,-66.98
23,17,38,0.17929095965283365,-65.48
23,17,39,0.8207090403471663,-69.50000000000001
23,18,39,0.17929095965283365,-68
23,18,40,0.8207090403471663,-72.02000000000001
23,19,40,0.17929095965283365,-70.52
23,19,41,0.8207090403471663,-74.54
23,20,41,0.17929095965283365,-73.04
23,20,42,0.8207090403471663,-77.06000000000002
23,21,42,0.17929095965283365,-75.56
23,21,43,0.8207090403471663,-79.58000000000001
23,22,43,0.17929095965283365,-78.08
23,22,44,0.8207090403471663,-82.1
23,23,44,0.17929095965283365,-80.6
23,23,45,0.8207090403471663,-84.62
23,24,45,0.17929095965283365,-83.11999999999999
23,24,46,0.8207090403471663,-87.13999999999999
23,25,46,0.17929095965283365,-85.64
23,25,47,0.8207090403471663,-89.66
23,26,47,0.17929095965283365,-88.16
23,26,48,0.8207090403471663,-92.18
23,27,48,0.17929095965283365,-90.68
23,27,49,0.8207090403471663,-94.7
23,28,49,0.17929095965283365,-93.19999999999999
23,28,50,0.8207090403471663,-97.22
23,29,50,0.17929095965283365,-95.72
23,29,51,0.8207090403471663,-99.74000000000001
23,30,51,0.17929095965283365,-98.24
23,30,52,0.8207090403471663,-102.26
23,31,52,0.17929095965283365,-100.76
23,31,53,0.8207090403471663,-104.78000000000002
23,32,53,0.17929095965283365,-103.28
23,32,54,0.8207090403471663,-107.30000000000001
23,33,54,0.17929095965283365,-105.8
23,33,55,0.8207090403471663,-109.82000000000001
23,34,55,0.17929095965283365,-108.32000000000001
23,34,56,0.8207090403471663,-112.34000000000002
23,35,56,0.17929095965283365,-110.83999999999999
23,35,57,0.8207090403471663,-114.86
23,36,57,0.17929095965283365,-113.36
23,36,58,0.8207090403471663,-117.38000000000001
23,37,58,0.17929095965283365,-115.88
23,37,59,0.8207090403471663,-119.9
23,38,59,0.17929095965283365,-118.39999999999998
23,38,60,0.8207090403471663,-122.42
23,39,60,0.17929095965283365,-120.91999999999999
23,39,61,0.8207090403471663,-124.94000000000001
23,40,61,0.17929095965283365,-123.44
23,40,62,0.8207090403471663,-127.46000000000001
23,41,62,0.17929095965283365,-125.96000000000001
23,41,63,0.8207090403471663,-129.98
23,42,63,0.17929095965283365,-128.48000000000002
23,42,64,0.8207090403471663,-132.5
23,43,64,0.17929095965283365,-131
23,43,65,0.8207090403471663,-135.01999999999998
23,44,65,0.17929095965283365,-133.52
23,44,66,0.8207090403471663,-137.54
23,45,66,0.17929095965283365,-136.04000000000002
23,45,67,0.8207090403471663,-140.06
23,46,67,0.17929095965283365,-138.56
23,46,68,0.8207090403471663,-142.57999999999998
23,47,68,0.17929095965283365,-141.08
23,47,69,0.8207090403471663,-145.1
23,48,69,0.17929095965283365,-143.60000000000002
23,48,70,0.8207090403471663,-147.62
23,49,70,0.17929095965283365,-146.12
23,49,71,0.8207090403471663,-150.14
23,50,71,0.17929095965283365,-148.64000000000001
23,50,72,0.8207090403471663,-152.66
23,51,72,0.17929095965283365,-151.16000000000003
23,51,73,0.8207090403471663,-155.18
23,52,73,0.17929095965283365,-153.68000000000004
23,52,74,0.8207090403471663,-157.70000000000002
23,53,74,0.17929095965283365,-156.20000000000002
23,53,75,0.8207090403471663,-160.22
23,54,75,0.17929095965283365,-158.72000000000003
23,54,76,0.8207090403471663,-162.74
23,55,76,0.17929095965283365,-161.24000000000004
23,55,77,0.8207090403471663,-165.26000000000002
23,56,77,0.17929095965283365,-163.76000000000002
23,56,78,0.8207090403471663,-167.77999999999997
23,57,78,0.17929095965283365,-166.28000000000003
23,57,79,0.8207090403471663,-170.3
23,58,79,0.17929095965283365,-168.80000000000004
23,58,80,0.8207090403471663,-172.82000000000002
23,59,80,0.17929095965283365,-171.32000000000005
23,59,81,0.8207090403471663,-175.34000000000003
23,60,81,0.17929095965283365,-173.84000000000003
23,60,82,0.8207090403471663,-177.86000000000004
23,61,82,0.17929095965283365,-176.36000000000004
23,61,83,0.8207090403471663,-180.38000000000002
23,62,83,0.17929095965283365,-178.88000000000005
23,62,84,0.8207090403471663,-182.90000000000006
23,63,84,0.17929095965283365,-181.40000000000003
23,63,85,0.8207090403471663,-185.42000000000002
23,64,85,0.17929095965283365,-183.92000000000004
23,64,86,0.8207090403471663,-187.94000000000003
23,65,86,0.17929095965283365,-186.44000000000005
23,65,87,0.8207090403471663,-190.46000000000004
23,66,87,0.17929095965283365,-188.96
23,66,88,0.8207090403471663,-192.98
23,67,88,0.17929095965283365,-191.48000000000002
23,67,89,0.8207090403471663,-195.50000000000003
23,68,89,0.17929095965283365,-194.00000000000003
23,68,90,0.8207090403471663,-198.02
23,69,90,0.17929095965283365,-196.52
23,69,91,0.8207090403471663,-200.54
23,70,91,0.17929095965283365,-199.04000000000002
23,70,92,0.8207090403471663,-203.06
23,71,92,0.17929095965283365,-201.56000000000003
23,71,93,0.8207090403471663,-205.58
23,72,93,0.17929095965283365,-204.08000000000004
23,72,94,0.8207090403471663,-208.10000000000002
23,73,94,0.17929095965283365,-206.6
23,73,95,0.8207090403471663,-210.62
23,74,95,0.17929095965283365,-209.12
23,74,96,0.8207090403471663,-213.14000000000001
23,75,96,0.17929095965283365,-211.64000000000001
23,75,97,0.8207090403471663,-215.66000000000003
23,76,97,0.17929095965283365,-214.16000000000003
23,76,98,0.8207090403471663,-218.17999999999998
23,77,98,0.17929095965283365,-216.68000000000004
23,77,99,0.8207090403471663,-220.70000000000002
23,78,99,0.17929095965283365,-219.20000000000005
23,78,100,0.8207090403471663,-223.22
23,79,100,1,-224.99462907098518
23,80,100,1,-227.4846290709852
23,81,100,1,-229.9746290709852
23,82,100,1,-232.46462907098518
23,83,100,1,-234.95462907098522
23,84,100,1,-237.44462907098523
23,85,100,1,-239.93462907098518
23,86,100,1,-242.4246290709852
23,87,100,1,-244.9146290709852
23,88,100,1,-247.4046290709852
23,89,100,1,-249.8946290709852
23,90,100,1,-252.3846290709852
23,91,100,1,-254.8746290709852
23,92,100,1,-257.3646290709852
23,93,100,1,-259.8546290709852
23,94,100,1,-262.3446290709852
23,95,100,1,-264.83462907098516
23,96,100,1,-267.3246290709852
23,97,100,1,-269.81462907098523
23,98,100,1,-272.30462907098513
23,99,100,1,-274.79462907098514
23,100,100,1,-277.2846290709852
24,0,22,0.17929095965283365,7.32
24,0,23,0.8207090403471663,3.3000000000000003
24,1,23,0.17929095965283365,-25.19
24,1,24,0.8207090403471663,-29.209999999999994
24,2,24,0.17929095965283365,-27.709999999999997
24,2,25,0.8207090403471663,-31.73
24,3,25,0.17929095965283365,-30.229999999999997
24,3,26,0.8207090403471663,-34.25
24,4,26,0.17929095965283365,-32.75
24,4,27,0.8207090403471663,-36.77
24,5,27,0.17929095965283365,-35.269999999999996
24,5,28,0.8207090403471663,-39.29
24,6,28,0.17929095965283365,-37.790000000000006
24,6,29,0.8207090403471663,-41.809999999999995
24,7,29,0.17929095965283365,-40.309999999999995
24,7,30,0.8207090403471663,-44.33
24,8,30,0.17929095965283365,-42.82999999999999
24,8,31,0.8207090403471663,-46.849999999999994
24,9,31,0.17929095965283365,-45.35
24,9,32,0.8207090403471663,-49.370000000000005
24,10,32,0.17929095965283365,-47.87
24,10,33,0.8207090403471663,-51.89
24,11,33,0.17929095965283365,-50.38999999999999
24,11,34,0.8207090403471663,-54.41
24,12,34,0.17929095965283365,-52.910000000000004
24,12,35,0.8207090403471663,-56.93
24,13,35,0.17929095965283365,-55.42999999999999
24,13,36,0.8207090403471663,-59.449999999999996
24,14,36,0.17929095965283365,-57.94999999999998
24,14,37,0.8207090403471663,-61.969999999999985
24,15,37,0.17929095965283365,-60.470000000000006
24,15,38,0.8207090403471663,-64.49
24,16,38,0.17929095965283365,-62.989999999999995
24,16,39,0.8207090403471663,-67.01
24,17,39,0.17929095965283365,-65.51
24,17,40,0.8207090403471663,-69.53000000000002
24,18,40,0.17929095965283365,-68.03
24,18,41,0.8207090403471663,-72.05000000000001
24,19,41,0.17929095965283365,-70.55
24,19,42,0.8207090403471663,-74.57000000000001
24,20,42,0.17929095965283365,-73.07000000000001
24,20,43,0.8207090403471663,-77.09000000000002
24,21,43,0.17929095965283365,-75.59
24,21,44,0.8207090403471663,-79.61
24,22,44,0.17929095965283365,-78.10999999999999
24,22,45,0.8207090403471663,-82.13
24,23,45,0.17929095965283365,-80.63
24,23,46,0.8207090403471663,-84.65
24,24,46,0.17929095965283365,-83.14999999999999
24,24,47,0.8207090403471663,-87.17
24,25,47,0.17929095965283365,-85.67
24,25,48,0.8207090403471663,-89.69000000000001
24,26,48,0.17929095965283365,-88.19
24,26,49,0.8207090403471663,-92.21000000000001
24,27,49,0.17929095965283365,-90.71
24,27,50,0.8207090403471663,-94.72999999999999
24,28,50,0.17929095965283365,-93.22999999999999
24,28,51,0.8207090403471663,-97.25000000000001
24,29,51,0.17929095965283365,-95.74999999999999
24,29,52,0.8207090403471663,-99.77000000000002
24,30,52,0.17929095965283365,-98.27
24,30,53,0.8207090403471663,-102.29
24,31,53,0.17929095965283365,-100.79
24,31,54,0.8207090403471663,-104.81000000000002
24,32,54,0.17929095965283365,-103.31
24,32,55,0.8207090403471663,-107.33000000000001
24,33,55,0.17929095965283365,-105.82999999999998
24,33,56,0.8207090403471663,-109.85000000000001
24,34,56,0.17929095965283365,-108.35
24,34,57,0.8207090403471663,-112.37
24,35,57,0.17929095965283365,-110.86999999999999
24,35,58,0.8207090403471663,-114.89
24,36,58,0.17929095965283365,-113.39
24,36,59,0.8207090403471663,-117.41000000000001
24,37,59,0.17929095965283365,-115.91000000000001
24,37,60,0.8207090403471663,-119.92999999999999
24,38,60,0.17929095965283365,-118.42999999999999
24,38,61,0.8207090403471663,-122.45
24,39,61,0.17929095965283365,-120.95
24,39,62,0.8207090403471663,-124.97000000000003
24,40,62,0.17929095965283365,-123.47
24,40,63,0.8207090403471663,-127.49000000000001
24,41,63,0.17929095965283365,-125.99000000000001
24,41,64,0.8207090403471663,-130.01
24,42,64,0.17929095965283365,-128.51000000000002
24,42,65,0.8207090403471663,-132.53
24,43,65,0.17929095965283365,-131.03
24,43,66,0.8207090403471663,-135.04999999999998
24,44,66,0.17929095965283365,-133.55
24,44,67,0.8207090403471663,-137.57
24,45,67,0.17929095965283365,-136.07000000000002
24,45,68,0.8207090403471663,-140.09
24,46,68,0.17929095965283365,-138.59
24,46,69,0.8207090403471663,-142.60999999999999
24,47,69,0.17929095965283365,-141.11
24,47,70,0.8207090403471663,-145.13
24,48,70,0.17929095965283365,-143.63000000000002
24,48,71,0.8207090403471663,-147.65
24,49,71,0.17929095965283365,-146.15
24,49,72,0.8207090403471663,-150.17
24,50,72,0.17929095965283365,-148.67000000000002
24,50,73,0.8207090403471663,-152.69
24,51,73,0.17929095965283365,-151.19000000000003
24,51,74,0.8207090403471663,-155.21
24,52,74,0.17929095965283365,-153.71000000000004
24,52,75,0.8207090403471663,-157.73
24,53,75,0.17929095965283365,-156.23000000000002
24,53,76,0.8207090403471663,-160.25
24,54,76,0.17929095965283365,-158.75000000000003
24,54,77,0.8207090403471663,-162.77
24,55,77,0.17929095965283365,-161.27000000000004
24,55,78,0.8207090403471663,-165.29000000000002
24,56,78,0.17929095965283365,-163.79000000000002
24,56,79,0.8207090403471663,-167.81
24,57,79,0.17929095965283365,-166.31000000000003
24,57,80,0.8207090403471663,-170.33
24,58,80,0.17929095965283365,-168.83000000000004
24,58,81,0.8207090403471663,-172.85000000000002
24,59,81,0.17929095965283365,-171.35000000000005
24,59,82,0.8207090403471663,-175.37000000000003
24,60,82,0.17929095965283365,-173.87000000000003
24,60,83,0.8207090403471663,-177.89000000000001
24,61,83,0.17929095965283365,-176.39000000000004
24,61,84,0.8207090403471663,-180.41000000000003
24,62,84,0.17929095965283365,-178.91000000000003
24,62,85,0.8207090403471663,-182.93000000000004
24,63,85,0.17929095965283365,-181.43000000000004
24,63,86,0.8207090403471663,-185.45000000000005
24,64,86,0.17929095965283365,-183.95000000000005
24,64,87,0.8207090403471663,-187.97000000000003
24,65,87,0.17929095965283365,-186.47000000000006
24,65,88,0.8207090403471663,-190.49
24,66,88,0.17929095965283365,-188.98999999999998
24,66,89,0.8207090403471663,-193.01
24,67,89,0.17929095965283365,-191.51
24,67,90,0.8207090403471663,-195.53
24,68,90,0.17929095965283365,-194.03
24,68,91,0.8207090403471663,-198.05
24,69,91,0.17929095965283365,-196.55
24,69,92,0.8207090403471663,-200.57
24,70,92,0.17929095965283365,-199.07000000000002
24,70,93,0.8207090403471663,-203.08999999999997
24,71,93,0.17929095965283365,-201.59000000000003
24,71,94,0.8207090403471663,-205.61
24,72,94,0.17929095965283365,-204.11000000000004
24,72,95,0.8207090403471663,-208.13
24,73,95,0.17929095965283365,-206.63000000000002
24,73,96,0.8207090403471663,-210.65
24,74,96,0.17929095965283365,-209.15000000000003
24,74,97,0.8207090403471663,-213.17000000000002
24,75,97,0.17929095965283365,-211.67000000000004
24,75,98,0.8207090403471663,-215.69000000000003
24,76,98,0.17929095965283365,-214.19000000000005
24,76,99,0.8207090403471663,-218.21
24,77,99,0.17929095965283365,-216.71000000000006
24,77,100,0.8207090403471663,-220.73000000000002
24,78,100,1,-222.5046290709852
24,79,100,1,-224.99462907098518
24,80,100,1,-227.4846290709852
24,81,100,1,-229.9746290709852
24,82,100,1,-232.46462907098518
24,83,100,1,-234.95462907098522
24,84,100,1,-237.44462907098523
24,85,100,1,-239.93462907098518
24,86,100,1,-242.4246290709852
24,87,100,1,-244.9146290709852
24,88,100,1,-247.4046290709852
24,89,100,1,-249.8946290709852
24,90,100,1,-252.3846290709852
24,91,100,1,-254.8746290709852
24,92,100,1,-257.3646290709852
24,93,100,1,-259.8546290709852
24,94,100,1,-262.3446290709852
24,95,100,1,-264.83462907098516
24,96,100,1,-267.3246290709852
24,97,100,1,-269.81462907098523
24,98,100,1,-272.30462907098513
24,99,100,1,-274.79462907098514
24,100,100,1,-277.2846290709852
25,0,23,0.17929095965283365,7.290000000000002
25,0,24,0.8207090403471663,3.2700000000000005
25,1,24,0.17929095965283365,-25.22
25,1,25,0.8207090403471663,-29.239999999999995
25,2,25,0.17929095965283365,-27.739999999999995
25,2,26,0.8207090403471663,-31.759999999999998
25,3,26,0.17929095965283365,-30.26
25,3,27,0.8207090403471663,-34.28
25,4,27,0.17929095965283365,-32.78
25,4,28,0.8207090403471663,-36.800000000000004
25,5,28,0.17929095965283365,-35.3
25,5,29,0.8207090403471663,-39.31999999999999
25,6,29,0.17929095965283365,-37.82
25,6,30,0.8207090403471663,-41.839999999999996
25,7,30,0.17929095965283365,-40.339999999999996
25,7,31,0.8207090403471663,-44.36
25,8,31,0.17929095965283365,-42.85999999999999
25,8,32,0.8207090403471663,-46.879999999999995
25,9,32,0.17929095965283365,-45.38
25,9,33,0.8207090403471663,-49.400000000000006
25,10,33,0.17929095965283365,-47.9
25,10,34,0.8207090403471663,-51.92
25,11,34,0.17929095965283365,-50.42
25,11,35,0.8207090403471663,-54.43999999999999
25,12,35,0.17929095965283365,-52.94
25,12,36,0.8207090403471663,-56.96
25,13,36,0.17929095965283365,-55.46
25,13,37,0.8207090403471663,-59.48
25,14,37,0.17929095965283365,-57.97999999999999
25,14,38,0.8207090403471663,-61.99999999999999
25,15,38,0.17929095965283365,-60.49999999999999
25,15,39,0.8207090403471663,-64.52
25,16,39,0.17929095965283365,-63.019999999999996
25,16,40,0.8207090403471663,-67.04
25,17,40,0.17929095965283365,-65.54
25,17,41,0.8207090403471663,-69.56000000000002
25,18,41,0.17929095965283365,-68.06
25,18,42,0.8207090403471663,-72.08000000000001
25,19,42,0.17929095965283365,-70.58
25,19,43,0.8207090403471663,-74.60000000000001
25,20,43,0.17929095965283365,-73.10000000000001
25,20,44,0.8207090403471663,-77.12
25,21,44,0.17929095965283365,-75.61999999999999
25,21,45,0.8207090403471663,-79.63999999999999
25,22,45,0.17929095965283365,-78.13999999999999
25,22,46,0.8207090403471663,-82.16
25,23,46,0.17929095965283365,-80.66
25,23,47,0.8207090403471663,-84.68
25,24,47,0.17929095965283365,-83.17999999999999
25,24,48,0.8207090403471663,-87.2
25,25,48,0.17929095965283365,-85.7
25,25,49,0.8207090403471663,-89.72000000000001
25,26,49,0.17929095965283365,-88.22
25,26,50,0.8207090403471663,-92.24000000000001
25,27,50,0.17929095965283365,-90.73999999999998
25,27,51,0.8207090403471663,-94.76
25,28,51,0.17929095965283365,-93.25999999999999
25,28,52,0.8207090403471663,-97.28
25,29,52,0.17929095965283365,-95.78
25,29,53,0.8207090403471663,-99.80000000000001
25,30,53,0.17929095965283365,-98.3
25,30,54,0.8207090403471663,-102.32000000000001
25,31,54,0.17929095965283365,-100.82000000000001
25,31,55,0.8207090403471663,-104.84000000000002
25,32,55,0.17929095965283365,-103.34000000000002
25,32,56,0.8207090403471663,-107.36
25,33,56,0.17929095965283365,-105.86
25,33,57,0.8207090403471663,-109.88
25,34,57,0.17929095965283365,-108.38
25,34,58,0.8207090403471663,-112.4
25,35,58,0.17929095965283365,-110.9
25,35,59,0.8207090403471663,-114.92
25,36,59,0.17929095965283365,-113.42000000000002
25,36,60,0.8207090403471663,-117.44000000000001
25,37,60,0.17929095965283365,-115.94
25,37,61,0.8207090403471663,-119.96000000000001
25,38,61,0.17929095965283365,-118.46
25,38,62,0.8207090403471663,-122.48
25,39,62,0.17929095965283365,-120.98
25,39,63,0.8207090403471663,-125.00000000000001
25,40,63,0.17929095965283365,-123.5
25,40,64,0.8207090403471663,-127.52000000000001
25,41,64,0.17929095965283365,-126.02000000000001
25,41,65,0.8207090403471663,-130.04
25,42,65,0.17929095965283365,-128.54000000000002
25,42,66,0.8207090403471663,-132.56
25,43,66,0.17929095965283365,-131.06
25,43,67,0.8207090403471663,-135.07999999999998
25,44,67,0.17929095965283365,-133.58
25,44,68,0.8207090403471663,-137.6
25,45,68,0.17929095965283365,-136.10000000000002
25,45,69,0.8207090403471663,-140.12
25,46,69,0.17929095965283365,-138.62
25,46,70,0.8207090403471663,-142.64
25,47,70,0.17929095965283365,-141.14000000000001
25,47,71,0.8207090403471663,-145.16
25,48,71,0.17929095965283365,-143.66000000000003
25,48,72,0.8207090403471663,-147.68
25,49,72,0.17929095965283365,-146.18
25,49,73,0.8207090403471663,-150.2
25,50,73,0.17929095965283365,-148.70000000000002
25,50,74,0.8207090403471663,-152.72
25,51,74,0.17929095965283365,-151.22000000000003
25,51,75,0.8207090403471663,-155.24
25,52,75,0.17929095965283365,-153.74000000000004
25,52,76,0.8207090403471663,-157.76000000000002
25,53,76,0.17929095965283365,-156.26000000000002
25,53,77,0.8207090403471663,-160.27999999999997
25,54,77,0.17929095965283365,-158.78000000000003
25,54,78,0.8207090403471663,-162.8
25,55,78,0.17929095965283365,-161.30000000000004
25,55,79,0.8207090403471663,-165.32000000000002
25,56,79,0.17929095965283365,-163.82000000000002
25,56,80,0.8207090403471663,-167.84
25,57,80,0.17929095965283365,-166.34000000000003
25,57,81,0.8207090403471663,-170.36000000000004
25,58,81,0.17929095965283365,-168.86000000000004
25,58,82,0.8207090403471663,-172.88000000000002
25,59,82,0.17929095965283365,-171.38000000000005
25,59,83,0.8207090403471663,-175.40000000000006
25,60,83,0.17929095965283365,-173.90000000000003
25,60,84,0.8207090403471663,-177.92000000000002
25,61,84,0.17929095965283365,-176.42000000000004
25,61,85,0.8207090403471663,-180.44000000000003
25,62,85,0.17929095965283365,-178.94000000000005
25,62,86,0.8207090403471663,-182.96000000000004
25,63,86,0.17929095965283365,-181.46
25,63,87,0.8207090403471663,-185.48000000000002
25,64,87,0.17929095965283365,-183.98000000000002
25,64,88,0.8207090403471663,-188.00000000000003
25,65,88,0.17929095965283365,-186.50000000000003
25,65,89,0.8207090403471663,-190.52
25,66,89,0.17929095965283365,-189.02
25,66,90,0.8207090403471663,-193.04
25,67,90,0.17929095965283365,-191.54000000000002
25,67,91,0.8207090403471663,-195.56
25,68,91,0.17929095965283365,-194.06000000000003
25,68,92,0.8207090403471663,-198.08
25,69,92,0.17929095965283365,-196.57999999999998
25,69,93,0.8207090403471663,-200.6
25,70,93,0.17929095965283365,-199.10000000000005
25,70,94,0.8207090403471663,-203.12
25,71,94,0.17929095965283365,-201.62000000000006
25,71,95,0.8207090403471663,-205.64000000000001
25,72,95,0.17929095965283365,-204.14000000000007
25,72,96,0.8207090403471663,-208.16000000000003
25,73,96,0.17929095965283365,-206.66000000000003
25,73,97,0.8207090403471663,-210.67999999999998
25,74,97,0.17929095965283365,-209.18000000000004
25,74,98,0.8207090403471663,-213.20000000000002
25,75,98,0.17929095965283365,-211.70000000000005
25,75,99,0.8207090403471663,-215.72
25,76,99,0.17929095965283365,-214.22000000000003
25,76,100,0.8207090403471663,-218.24
25,77,100,1,-220.0146290709852
25,78,100,1,-222.5046290709852
25,79,100,1,-224.99462907098518
25,80,100,1,-227.4846290709852
25,81,100,1,-229.9746290709852
25,82,100,1,-232.46462907098518
25,83,100,1,-234.95462907098522
25,84,100,1,-237.44462907098523
25,85,100,1,-239.93462907098518
25,86,100,1,-242.4246290709852
25,87,100,1,-244.9146290709852
25,88,100,1,-247.4046290709852
25,89,100,1,-249.8946290709852
25,90,100,1,-252.3846290709852
25,91,100,1,-254.8746290709852
25,92,100,1,-257.3646290709852
25,93,100,1,-259.8546290709852
25,94,100,1,-262.3446290709852
25,95,100,1,-264.83462907098516
25,96,100,1,-267.3246290709852
25,97,100,1,-269.81462907098523
25,98,100,1,-272.30462907098513
25,99,100,1,-274.79462907098514
25,100,100,1,-277.2846290709852
26,0,24,0.17929095965283365,7.26
26,0,25,0.8207090403471663,3.24
26,1,25,0.17929095965283365,-25.249999999999993
26,1,26,0.8207090403471663,-29.269999999999992
26,2,26,0.17929095965283365,-27.77
26,2,27,0.8207090403471663,-31.789999999999996
26,3,27,0.17929095965283365,-30.29
26,3,28,0.8207090403471663,-34.31
26,4,28,0.17929095965283365,-32.81
26,4,29,0.8207090403471663,-36.83
26,5,29,0.17929095965283365,-35.32999999999999
26,5,30,0.8207090403471663,-39.349999999999994
26,6,30,0.17929095965283365,-37.85
26,6,31,0.8207090403471663,-41.87
26,7,31,0.17929095965283365,-40.37
26,7,32,0.8207090403471663,-44.39
26,8,32,0.17929095965283365,-42.88999999999999
26,8,33,0.8207090403471663,-46.91
26,9,33,0.17929095965283365,-45.410000000000004
26,9,34,0.8207090403471663,-49.43000000000001
26,10,34,0.17929095965283365,-47.93
26,10,35,0.8207090403471663,-51.949999999999996
